date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,status_source,gate,Status
15-Apr-26,11:15,EI521,Paris (CDG),CDG,Aer Lingus,A21N,EI-XLR,C,FALSE,11:02,Actual,410,Arrival
15-Apr-26,11:15,GR686,Guernsey (GCI),GCI,Titan Airways,E190,G-POWX,C,FALSE,11:09,Actual,R101,Arrival
15-Apr-26,11:20,EI155,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,11:17,Actual,411,Arrival
15-Apr-26,11:25,EI693,Dusseldorf (DUS),DUS,Aer Lingus,A320,EI-DES,C,FALSE,11:40,Actual,411,Arrival
15-Apr-26,11:25,LM51,Aberdeen (ABZ),ABZ,Loganair,AT76,G-LMTE,B,FALSE,12:08,Actual,R101,Arrival
15-Apr-26,11:30,EI681,Geneva (GVA),GVA,Aer Lingus,A20N,EI-NSA,C,FALSE,11:14,Actual,413,Arrival
15-Apr-26,11:30,XQ532,Antalya (AYT),AYT,SunExpress,B38M,TC-SMI,C,FALSE,11:15,Actual,R101,Arrival
15-Apr-26,11:35,FR612,Kerry (KIR),KIR,Ryanair,B38M,EI-HGY,C,FALSE,13:12,Actual,204,Arrival
15-Apr-26,11:39,N/A,Farnborough (FAB),FAB,NetJets,E55P,CS-PHV,C,FALSE,11:43,Actual,R110,Arrival
15-Apr-26,11:40,EI108,New York (JFK),JFK,Aer Lingus,A21N,EI-LRG,C,TRUE,10:33,Actual,411,Arrival
15-Apr-26,11:40,LH978,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRO,C,FALSE,11:32,Actual,119,Arrival
15-Apr-26,11:45,EI60,San Francisco (SFO),SFO,Aer Lingus,A333,EI-EIN,E,TRUE,11:11,Actual,406,Arrival
15-Apr-26,11:45,FR9457,Bologna (BLQ),BLQ,Ryanair,B38M,EI-HMW,C,FALSE,11:35,Actual,210,Arrival
15-Apr-26,11:50,FR813,Edinburgh (EDI),EDI,Ryanair,B38M,EI-IFW,C,FALSE,13:20,Actual,208,Arrival
15-Apr-26,11:50,SK537,Copenhagen (CPH),CPH,SAS,A20N,EI-SCH,C,FALSE,11:30,Actual,R101,Arrival
15-Apr-26,12:05,EI142,Cancun (CUN),CUN,Aer Lingus,A333,EI-GAJ,E,FALSE,11:28,Actual,409,Arrival
15-Apr-26,12:05,BA828,London (LHR),LHR,British Airways,A21N,G-NEOP,C,FALSE,12:26,Actual,423,Arrival
15-Apr-26,12:05,EI333,Berlin (BER),BER,Aer Lingus,A320,EI-DEJ,C,FALSE,11:57,Actual,415,Arrival
15-Apr-26,12:05,WF372,Bergen (BGO),BGO,Wideroe,E290,LN-WEA,C,FALSE,11:54,Actual,R101,Arrival
15-Apr-26,12:10,EI651,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DEI,C,FALSE,11:50,Actual,405,Arrival
15-Apr-26,12:10,FR651,Lisbon (LIS),LIS,Ryanair,B738,EI-EBK,C,FALSE,13:06,Actual,207,Arrival
15-Apr-26,12:10,FR6874,Barcelona (BCN),BCN,Ryanair,B738,9H-QAR,C,FALSE,12:54,Actual,208,Arrival
15-Apr-26,12:10,FR7763,Alicante (ALC),ALC,Ryanair,B38M,EI-HMZ,C,FALSE,12:10,Actual,208,Arrival
15-Apr-26,12:10,LX400,Zurich (ZRH),ZRH,Swiss,BCS3,HB-JCM,C,FALSE,11:59,Actual,R101,Arrival
15-Apr-26,12:15,FR942,Palma de Mallorca (PMI),PMI,Ryanair,B38M,EI-HET,C,FALSE,12:01,Actual,207,Arrival
15-Apr-26,12:20,EI52,Seattle (SEA),SEA,Aer Lingus,A332,EI-DUO,E,TRUE,11:52,Actual,404,Arrival
15-Apr-26,12:20,EI593,Madrid (MAD),MAD,Aer Lingus (Retro livery),A320,EI-DVM,C,FALSE,13:55,Actual,415,Arrival
15-Apr-26,12:20,EK161,Dubai (DXB),DXB,Emirates,B77W,A6-EPH,C,FALSE,12:18,Actual,R101,Arrival
15-Apr-26,12:25,EA3555,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,12:33,Actual,421,Arrival
15-Apr-26,12:30,FR117,London (LGW),LGW,Ryanair,B738,EI-EBF,C,FALSE,12:12,Actual,205,Arrival
15-Apr-26,12:40,KL1139,Amsterdam (AMS),AMS,KLM (1700th E-Jet Sticker),E295,PH-NXM,C,FALSE,12:59,Actual,118,Arrival
15-Apr-26,12:45,EI205,Manchester (MAN),MAN,Aer Lingus,A21N,EI-XLW,C,FALSE,12:36,Actual,415,Arrival
15-Apr-26,12:50,EI343,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DVE,C,FALSE,12:24,Actual,408,Arrival
15-Apr-26,12:50,EI563,Barcelona (BCN),BCN,Aer Lingus,A20N,EI-NSH,C,FALSE,12:42,Actual,411,Arrival
15-Apr-26,12:55,BA810,London (LHR),LHR,British Airways,A20N,G-TTNW,C,FALSE,12:40,Actual,424,Arrival
15-Apr-26,12:55,EI433,Milan (LIN),LIN,Aer Lingus,A320,EI-DEK,C,FALSE,12:48,Actual,411,Arrival
15-Apr-26,13:00,FR1924,Warsaw (WMI),WMI,Ryanair,B738,SP-RNP,C,FALSE,13:08,Actual,202,Arrival
15-Apr-26,13:00,PC1157,Istanbul (SAW),SAW,Pegasus,A21N,TC-RDJ,C,FALSE,12:39,Actual,R101,Arrival
15-Apr-26,13:05,EI353,Munich (MUC),MUC,Aer Lingus,A21N,EI-LRF,C,FALSE,12:32,Actual,413,Arrival
15-Apr-26,13:05,FR507,Bristol (BRS),BRS,Ryanair,B738,EI-EMB,C,FALSE,13:45,Actual,206,Arrival
15-Apr-26,13:05,FR663,Birmingham (BHX),BHX,Ryanair,B738,9H-QCF,C,FALSE,13:38,Actual,206,Arrival
15-Apr-26,13:10,FR7031,Faro (FAO),FAO,Ryanair,B38M,EI-HEN,C,FALSE,13:14,Actual,201,Arrival
15-Apr-26,13:10,SK2467,Copenhagen (CPH),CPH,SAS,E195,SE-RSZ,C,FALSE,13:03,Actual,R101,Arrival
15-Apr-26,13:15,EI3223,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,12:53,Actual,410,Arrival
15-Apr-26,13:15,EA3323,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,13:18,Actual,421,Arrival
15-Apr-26,13:15,FI418,Reykjavik (KEF),KEF,Icelandair,B39M,TF-ICB,C,FALSE,13:16,Actual,R101,Arrival
15-Apr-26,13:20,FR287,London (STN),STN,Ryanair,B38M,EI-HGP,C,FALSE,14:42,Actual,209,Arrival
15-Apr-26,13:20,FR5218,Lublin (LUZ),LUZ,Ryanair,B38M,9H-VUQ,C,FALSE,13:22,Actual,204,Arrival
15-Apr-26,13:20,MS775,Cairo (CAI),CAI,Egyptair,A20N,SU-GFK,C,FALSE,13:05,Actual,R101,Arrival
15-Apr-26,13:25,EI643,Prague (PRG),PRG,Aer Lingus,A320,EI-DVH,C,FALSE,13:10,Actual,410,Arrival
15-Apr-26,13:25,FR5569,Rome (FCO),FCO,Ryanair,B738,9H-QAL,C,FALSE,14:23,Actual,207,Arrival
15-Apr-26,13:30,EI159,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,13:01,Actual,406,Arrival
15-Apr-26,13:35,EI403,Rome (FCO),FCO,Aer Lingus,A320,EI-DEH,C,FALSE,13:49,Actual,405,Arrival
15-Apr-26,13:35,FR7047,Malaga (AGP),AGP,Ryanair,B738,SP-RND,C,FALSE,13:36,Actual,207,Arrival
15-Apr-26,13:40,EI3253,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,13:41,Actual,420,Arrival
15-Apr-26,13:45,FR5061,Cagliari (CAG),CAG,Ryanair,B38M,9H-VVJ,C,FALSE,13:43,Actual,207,Arrival
15-Apr-26,13:53,N/A,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,14:28,Actual,418,Arrival
15-Apr-26,14:00,EI605,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLU,C,FALSE,14:06,Actual,412,Arrival
15-Apr-26,14:05,EI451,Naples (NAP),NAP,Aer Lingus,A320,EI-GAM,C,FALSE,14:03,Actual,412,Arrival
15-Apr-26,14:05,EA3931,Newquay (NQY),NQY,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,14:01,Actual,420,Arrival
15-Apr-26,14:10,EI423,Venice (VCE),VCE,Aer Lingus,A320,EI-DVK,C,FALSE,13:51,Actual,409,Arrival
15-Apr-26,14:10,EI525,Paris (CDG),CDG,Aer Lingus,A21N,EI-XLV,C,FALSE,13:53,Actual,408,Arrival
15-Apr-26,14:10,FR438,Reus (REU),REU,Ryanair,B738,EI-EVJ,C,FALSE,14:10,Actual,206,Arrival
15-Apr-26,14:15,EI483,Lisbon (LIS),LIS,Aer Lingus,A320,EI-DEM,C,FALSE,14:17,Actual,410,Arrival
15-Apr-26,14:15,EI493,Faro (FAO),FAO,Aer Lingus,A320,EI-DVI,C,FALSE,13:58,Actual,413,Arrival
15-Apr-26,14:20,EA3193,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,14:08,Actual,418,Arrival
15-Apr-26,14:20,EI3267,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,14:20,Actual,406,Arrival
15-Apr-26,14:20,EW9394,Dusseldorf (DUS),DUS,Eurowings,A20N,D-AENG,C,FALSE,14:12,Actual,R101,Arrival
15-Apr-26,14:20,FR338,London (LTN),LTN,Ryanair,B738,9H-QDR,C,FALSE,14:58,Actual,205,Arrival
15-Apr-26,14:30,EI68,Los Angeles (LAX),LAX,Aer Lingus,A333,EI-EIM,E,TRUE,13:33,Actual,415,Arrival
15-Apr-26,14:30,FR3994,Agadir (AGA),AGA,Ryanair,B738,SP-RNS,C,FALSE,16:03,Actual,206,Arrival
15-Apr-26,14:35,BA830,London (LHR),LHR,British Airways,A21N,G-NEOS,C,FALSE,14:30,Actual,425,Arrival
15-Apr-26,14:35,FR203,London (STN),STN,Ryanair,B738,SP-RSQ,C,FALSE,14:54,Actual,203,Arrival
15-Apr-26,14:35,FR1112,London (LGW),LGW,Ryanair,B38M,EI-IHY,C,FALSE,14:14,Actual,205,Arrival
15-Apr-26,14:40,EI505,Bordeaux (BOD),BOD,Aer Lingus,A320,EI-DEP,C,FALSE,14:52,Actual,410,Arrival
15-Apr-26,14:40,EA3255,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,14:49,Actual,421,Arrival
15-Apr-26,14:40,FR3007,Amsterdam (AMS),AMS,Ryanair,B738,9H-QBD,C,FALSE,15:08,Actual,204,Arrival
15-Apr-26,14:40,FR7129,Fuerteventura (FUE),FUE,Ryanair,B38M,EI-ILJ,C,FALSE,14:38,Actual,206,Arrival
15-Apr-26,14:45,EI581,Malaga (AGP),AGP,Aer Lingus,A21N,EI-LRD,C,FALSE,15:00,Actual,406,Arrival
15-Apr-26,14:45,FR4519,Athens (ATH),ATH,Ryanair,B738,9H-QAD,C,FALSE,14:44,Actual,206,Arrival
15-Apr-26,14:50,EI163,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,14:46,Actual,414,Arrival
15-Apr-26,14:50,EI393,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEL,C,FALSE,14:51,Actual,411,Arrival
15-Apr-26,14:50,EI3227,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,16:28,Actual,411,Arrival
15-Apr-26,14:53,VJT437,Nice (NCE),NCE,VistaJet,CL35,9H-VCN,C,FALSE,15:04,Actual,R101,Arrival
15-Apr-26,14:55,FR6125,Milan (BGY),BGY,Ryanair,B738,SP-RKV,C,FALSE,14:56,Actual,R101,Arrival
15-Apr-26,15:04,N/A,Nice (NCE),NCE,NetJets,C68A,CS-LTQ,C,FALSE,15:10,Actual,R110,Arrival
15-Apr-26,15:05,BA4464,London (LCY),LCY,British Airways,E190,G-LCYM,C,FALSE,15:23,Actual,425,Arrival
15-Apr-26,15:25,AF1816,Paris (CDG),CDG,Air France,BCS3,F-HZUH,C,FALSE,16:19,Actual,115,Arrival
15-Apr-26,15:25,EI477,Dubrovnik (DBV),DBV,Aer Lingus,A320,EI-EDP,C,FALSE,17:00,Actual,404,Arrival
15-Apr-26,15:25,FR97,Prague (PRG),PRG,Ryanair,B738,SP-RSF,C,FALSE,15:05,Actual,208,Arrival
15-Apr-26,15:25,FR553,Manchester (MAN),MAN,Ryanair,B38M,EI-HMZ,C,FALSE,15:26,Actual,207,Arrival
15-Apr-26,15:30,EI209,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEJ,C,FALSE,15:38,Actual,403,Arrival
15-Apr-26,15:30,EI441,Athens (ATH),ATH,Aer Lingus,A320,EI-DVN,C,FALSE,15:20,Actual,413,Arrival
15-Apr-26,15:35,FR5132,Basel (BSL),BSL,Ryanair,B738,SP-RKH,C,FALSE,15:46,Actual,208,Arrival
15-Apr-26,15:40,FR95,Gran Canaria (LPA),LPA,Ryanair,B38M,EI-ILC,C,FALSE,15:57,Actual,203,Arrival
15-Apr-26,15:45,EI165,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,15:33,Actual,407,Arrival
15-Apr-26,16:00,TK1977,Istanbul (IST),IST,Turkish Airlines,B38M,TC-LCI,C,FALSE,15:41,Actual,113,Arrival
15-Apr-26,16:05,BA4466,London (LCY),LCY,British Airways,E190,G-LCAC,C,FALSE,15:49,Actual,426,Arrival
15-Apr-26,16:05,FR665,Birmingham (BHX),BHX,Ryanair,B738,EI-EBF,C,FALSE,15:55,Actual,205,Arrival
15-Apr-26,16:10,FR157,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,FALSE,15:52,Actual,202,Arrival
15-Apr-26,16:15,FR119,London (LGW),LGW,Ryanair,B738,9H-QCF,C,FALSE,17:32,Actual,202,Arrival
15-Apr-26,16:15,FR815,Edinburgh (EDI),EDI,Ryanair,B738,SP-RNP,C,FALSE,16:36,Actual,106,Arrival
15-Apr-26,16:20,FR633,Copenhagen (CPH),CPH,Ryanair,B738,EI-DPP,C,FALSE,16:13,Actual,206,Arrival
15-Apr-26,16:20,FR5150,Glasgow (GLA),GLA,Ryanair,B738,9H-QAL,C,FALSE,17:32,Actual,208,Arrival
15-Apr-26,16:25,FR830,Venice (VCE),VCE,Ryanair,B738,SP-RKD,C,FALSE,17:45,Actual,111,Arrival
15-Apr-26,16:35,EI161,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,16:30,Actual,412,Arrival
15-Apr-26,16:35,FR1861,Paris (BVA),BVA,Ryanair,B738,9H-QAR,C,FALSE,17:06,Actual,204,Arrival
15-Apr-26,16:35,FR5556,Tenerife (TFS),TFS,Ryanair,B38M,EI-IJD,C,FALSE,16:50,Actual,209,Arrival
15-Apr-26,16:35,FR7033,Faro (FAO),FAO,Ryanair,B38M,EI-IHM,C,FALSE,16:42,Actual,205,Arrival
15-Apr-26,16:40,KL1141,Amsterdam (AMS),AMS,KLM,E190,PH-EZG,C,FALSE,17:17,Actual,118,Arrival
15-Apr-26,16:45,EI3257,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,16:45,Actual,404,Arrival
15-Apr-26,16:49,N/A,London (BQH),BQH,NetJets,CL60,CS-CLA,C,FALSE,16:55,Actual,R110,Arrival
15-Apr-26,16:50,EI777,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-GAL,C,FALSE,16:38,Actual,R101,Arrival
15-Apr-26,16:55,FR5911,Lanzarote (ACE),ACE,Ryanair,B38M,EI-IHC,C,FALSE,17:07,Actual,202,Arrival
15-Apr-26,16:55,LH980,Frankfurt (FRA),FRA,Lufthansa,A321,D-AISB,C,FALSE,16:53,Actual,R101,Arrival
15-Apr-26,16:55,VL2518,Munich (MUC),MUC,Lufthansa City,A20N,D-AIJR,C,FALSE,16:47,Actual,R101,Arrival
15-Apr-26,17:10,EI545,Nice (NCE),NCE,Aer Lingus,A320,EI-DER,C,FALSE,16:56,Actual,403,Arrival
15-Apr-26,17:10,FR339,London (LTN),LTN,Ryanair,B38M,EI-IGL,C,FALSE,17:55,Actual,209,Arrival
15-Apr-26,17:15,AY1385,Helsinki (HEL),HEL,Finnair (Oneworld Livery),E190,OH-LKN,C,FALSE,17:02,Actual,R101,Arrival
15-Apr-26,17:15,EI167,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,17:15,Actual,410,Arrival
15-Apr-26,17:15,EA3225,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,17:22,Actual,417,Arrival
15-Apr-26,17:20,EI527,Paris (CDG),CDG,Aer Lingus,A320,EI-DEI,C,FALSE,17:04,Actual,406,Arrival
15-Apr-26,17:20,EA3393,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,17:12,Actual,422,Arrival
15-Apr-26,17:20,FR3976,Barcelona (BCN),BCN,Ryanair,B738,EI-ESV,C,FALSE,17:24,Actual,210,Arrival
15-Apr-26,17:25,FR447,Liverpool (LPL),LPL,Ryanair,B738,9H-QAS,C,FALSE,17:19,Actual,203,Arrival
15-Apr-26,17:25,BY1487,Lanzarote (ACE),ACE,TUI,B738,G-FDZZ,C,FALSE,18:14,Actual,R101,Arrival
15-Apr-26,17:35,FR289,London (STN),STN,Ryanair,B738,9H-QFB,C,FALSE,18:00,Actual,208,Arrival
15-Apr-26,17:40,EI609,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-EDS,C,FALSE,17:31,Actual,407,Arrival
15-Apr-26,17:45,EI405,Rome (FCO),FCO,Aer Lingus,A320,EI-DVG,C,FALSE,18:20,Actual,410,Arrival
15-Apr-26,17:50,EA3273,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,17:51,Actual,420,Arrival
15-Apr-26,17:50,FR7055,Malaga (AGP),AGP,Ryanair,B38M,9H-VUZ,C,FALSE,18:17,Actual,209,Arrival
15-Apr-26,17:50,FR7035,Faro (FAO),FAO,Ryanair,B738,SP-RKM,C,FALSE,17:53,Actual,209,Arrival
15-Apr-26,17:50,LX404,Zurich (ZRH),ZRH,Swiss,BCS1,HB-JBE,C,FALSE,17:41,Actual,R101,Arrival
15-Apr-26,17:55,DY1362,Oslo (OSL),OSL,Norwegian,B738,LN-NHA,C,FALSE,18:16,Actual,R101,Arrival
15-Apr-26,17:55,FR7366,Vienna (VIE),VIE,Lauda Europe,A320,9H-LOA,C,FALSE,18:02,Actual,206,Arrival
15-Apr-26,17:59,5X207,Louisville (SDF),SDF,UPS,B763,N345UP,D,FALSE,17:26,Actual,R101,Arrival
15-Apr-26,18:00,BA832,London (LHR),LHR,British Airways,A20N,G-TTSG,C,FALSE,17:38,Actual,424,Arrival
15-Apr-26,18:05,EI553,Lyon (LYS),LYS,Aer Lingus,A320,EI-DES,C,FALSE,17:47,Actual,406,Arrival
15-Apr-26,18:05,TP1324,Lisbon (LIS),LIS,TAP Express,E195,CS-TAX,C,FALSE,18:47,Actual,113,Arrival
15-Apr-26,18:05,N/A,Isle of Man (IOM),IOM,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,19:12,Actual,418,Arrival
15-Apr-26,18:10,EI3217,Isle of Man (IOM),IOM,Aer Lingus,AT7,,B,FALSE,,Actual,410,Arrival
15-Apr-26,18:10,FR555,Manchester (MAN),MAN,Ryanair,B38M,EI-IHY,C,FALSE,18:06,Actual,202,Arrival
15-Apr-26,18:13,N/A,St. Gallen (ACH),ACH,NetJets,C68A,CS-LUC,C,FALSE,18:12,Actual,R110,Arrival
15-Apr-26,18:15,FR9320,Trieste (TRS),TRS,Ryanair,B38M,EI-HET,C,FALSE,18:42,Actual,204,Arrival
15-Apr-26,18:20,EI169,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,17:57,Actual,403,Arrival
15-Apr-26,18:20,SK2537,Copenhagen (CPH),CPH,SAS,A20N,EI-SCD,C,FALSE,18:29,Actual,R101,Arrival
15-Apr-26,18:25,AF1116,Paris (CDG),CDG,Air France,E190,F-HBLY,C,FALSE,18:26,Actual,115,Arrival
15-Apr-26,18:30,FR4284,Marseille (MRS),MRS,Ryanair,B738,EI-DPH,C,FALSE,19:51,Actual,210,Arrival
15-Apr-26,18:35,EA3327,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,19:07,Actual,421,Arrival
15-Apr-26,18:35,FR25,Paris (BVA),BVA,Ryanair,B38M,EI-IKW,C,FALSE,18:21,Actual,208,Arrival
15-Apr-26,18:40,BA4472,London (LCY),LCY,British Airways,E190,G-LCYL,C,FALSE,18:57,Actual,426,Arrival
15-Apr-26,18:40,FR5307,Kerry (KIR),KIR,Ryanair,B738,SP-RKH,C,FALSE,18:37,Actual,202,Arrival
15-Apr-26,18:40,FR5419,Berlin (BER),BER,Ryanair,B738,EI-EBV,C,FALSE,18:24,Actual,207,Arrival
15-Apr-26,18:45,FR1115,Reus (REU),REU,Ryanair,B38M,EI-HEN,C,FALSE,19:24,Actual,204,Arrival
15-Apr-26,18:50,FR1043,Toulouse (TLS),TLS,Ryanair,B738,SP-RND,C,FALSE,20:05,Actual,203,Arrival
15-Apr-26,18:55,EA3305,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,18:49,Actual,420,Arrival
15-Apr-26,18:55,FR121,London (LGW),LGW,Ryanair,B38M,EI-ILJ,C,FALSE,18:44,Actual,208,Arrival
15-Apr-26,18:55,LG4883,Luxembourg (LUX),LUX,Luxair,E295,LX-LEA,C,FALSE,18:35,Actual,R101,Arrival
15-Apr-26,19:05,EW2774,Stuttgart (STR),STR,Eurowings,A320,D-AEWR,C,FALSE,18:54,Actual,R101,Arrival
15-Apr-26,19:05,FR667,Birmingham (BHX),BHX,Ryanair,B38M,EI-ILC,C,FALSE,19:32,Actual,201,Arrival
15-Apr-26,19:05,FR3101,Amsterdam (AMS),AMS,Ryanair,B738,SP-RSQ,C,FALSE,19:40,Actual,207,Arrival
15-Apr-26,19:05,SK2565,Stockholm (ARN),ARN,SAS,32N,,C,FALSE,,Actual,R101,Arrival
15-Apr-26,19:15,EI749,Bilbao (BIO),BIO,Aer Lingus,A320,EI-DEK,C,FALSE,19:21,Actual,411,Arrival
15-Apr-26,19:15,FR1457,Brussels (BRU),BRU,Ryanair,B738,9H-QBD,C,FALSE,20:01,Actual,208,Arrival
15-Apr-26,19:15,FR2031,Krakow (KRK),KRK,Ryanair,B38M,SP-RZV,C,FALSE,18:53,Actual,207,Arrival
15-Apr-26,19:15,TO7908,Paris (ORY),ORY,Transavia,B738,F-HUYB,C,FALSE,18:59,Actual,R101,Arrival
15-Apr-26,19:20,FR205,London (STN),STN,Ryanair,B738,SP-RKV,C,FALSE,19:19,Actual,206,Arrival
15-Apr-26,19:30,BA834,London (LHR),LHR,British Airways,A21N,G-TNED,C,FALSE,19:17,Actual,426,Arrival
15-Apr-26,19:30,BA4468,London (LCY),LCY,British Airways,E190,G-LCYM,C,FALSE,19:10,Actual,423,Arrival
15-Apr-26,19:30,FR99,Wroclaw (WRO),WRO,Ryanair,B38M,SP-RZN,C,FALSE,19:43,Actual,205,Arrival
15-Apr-26,19:30,FR9612,Rome (FCO),FCO,Ryanair,B38M,EI-HMW,C,FALSE,19:14,Actual,110,Arrival
15-Apr-26,19:35,EI173,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,19:03,Actual,416,Arrival
15-Apr-26,19:35,FR7133,Faro (FAO),FAO,Ryanair,B738,EI-EBK,C,FALSE,20:21,Actual,208,Arrival
15-Apr-26,19:45,FR1773,Valencia (VLC),VLC,Ryanair,B738,EI-EGD,C,FALSE,19:37,Actual,208,Arrival
15-Apr-26,19:50,FR123,London (LGW),LGW,Ryanair,B738,9H-QDR,C,FALSE,19:29,Actual,102,Arrival
15-Apr-26,20:05,EK163,Dubai (DXB),DXB,Emirates,B77W,A6-EPC,C,FALSE,21:31,Actual,R101,Arrival
15-Apr-26,20:10,EI585,Malaga (AGP),AGP,Aer Lingus,A320,EI-FNJ,C,FALSE,20:25,Actual,410,Arrival
15-Apr-26,20:10,FR9678,Seville (SVQ),SVQ,Ryanair,B738,9H-QCD,C,FALSE,20:44,Actual,208,Arrival
15-Apr-26,20:15,FR7157,Madrid (MAD),MAD,Ryanair,B738,9H-QAV,C,FALSE,21:45,Actual,210,Arrival
15-Apr-26,20:20,DN407,Bacau (BCM),BCM,Dan Air,A320,YR-JUL,C,FALSE,20:59,Actual,R101,Arrival
15-Apr-26,20:25,FR127,London (LGW),LGW,Ryanair,B738,9H-QCF,C,FALSE,21:33,Actual,205,Arrival
15-Apr-26,20:30,FR21,Newcastle (NCL),NCL,Ryanair,B38M,EI-IGF,C,FALSE,20:31,Actual,203,Arrival
15-Apr-26,20:30,FR817,Edinburgh (EDI),EDI,Ryanair,B738,EI-EKS,C,FALSE,21:14,Actual,210,Arrival
15-Apr-26,20:30,FR1557,Manchester (MAN),MAN,Ryanair,B738,EI-DLX,C,FALSE,20:18,Actual,202,Arrival
15-Apr-26,20:33,5X249,Shannon (SNN),SNN,UPS,B763,N364UP,D,FALSE,20:13,Actual,R101,Arrival
15-Apr-26,20:40,EI3331,Exeter (EXT),EXT,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,20:16,Actual,405,Arrival
15-Apr-26,20:40,FR7063,Alicante (ALC),ALC,Ryanair,B38M,EI-IJK,C,FALSE,21:21,Actual,201,Arrival
15-Apr-26,20:45,FR449,Liverpool (LPL),LPL,Ryanair,B738,EI-DCL,C,FALSE,20:33,Actual,107,Arrival
15-Apr-26,20:55,EI177,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,20:41,Actual,405,Arrival
15-Apr-26,20:55,EA3557,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,20:39,Actual,422,Arrival
15-Apr-26,21:00,EI413,Verona (VRN),VRN,Aer Lingus,A320,EI-DEH,C,FALSE,20:36,Actual,413,Arrival
15-Apr-26,21:00,FR4845,Milan (BGY),BGY,Ryanair,B38M,EI-IKD,C,FALSE,21:47,Actual,203,Arrival
15-Apr-26,21:00,FR7137,Lisbon (LIS),LIS,Ryanair,B738,EI-EVJ,C,FALSE,21:12,Actual,105,Arrival
15-Apr-26,21:09,N/A,Pisa (PSA),PSA,NetJets,GLEX,CS-GLJ,C,FALSE,21:19,Actual,R110,Arrival
15-Apr-26,21:15,FR1909,Gdansk (GDN),GDN,Ryanair,B738,SP-RKB,C,FALSE,21:17,Actual,206,Arrival
15-Apr-26,21:17,5O4394,Shannon (SNN),SNN,ASL Airlines,B738,F-HIQB,C,FALSE,21:04,Actual,R115,Arrival
15-Apr-26,21:20,FR6394,Barcelona (BCN),BCN,Ryanair,B738,EI-GSI,C,FALSE,21:28,Actual,207,Arrival
15-Apr-26,21:20,RK291,London (STN),STN,Ryanair,B38M,G-RYMA,C,FALSE,21:43,Actual,201,Arrival
15-Apr-26,21:25,FR509,Bristol (BRS),BRS,Ryanair,B38M,EI-HGG,C,FALSE,22:30,Actual,211,Arrival
15-Apr-26,21:30,EI179,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,21:26,Actual,406,Arrival
15-Apr-26,21:30,EI277,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DES,C,FALSE,21:09,Actual,406,Arrival
15-Apr-26,21:30,EA3409,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,22:05,Actual,422,Arrival
